Series Name,Series Code,Country Name,Country Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Air transport, passengers carried",IS.AIR.PSGR,World,WLD,1969590799.0,2072413898.0,2209136496.0,2208218737.0,2249728546.0,2628261258.20994,2786953830.18207,2894054971.56489,3048275073.17267,3227291386.47589,3466478485.0,3705101897.0,3973790462.77031,4242447521.12931,4396665797.06743,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Afghanistan,AFG,,,1.1,,,1.87,,2.0,,1.818951,,1.835473,,1.81,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Albania,ALB,,,2.33,,,2.14,,2.43,,,,1.980952,,2.29,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Algeria,DZA,,,1.83,,,2.06,,2.02,,2.540816,,2.577318,,2.42,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,American Samoa,ASM,,,,,,,,,,,,,,,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Andorra,AND,,,,,,,,,,,,,,,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Angola,AGO,,,2.25,,,1.69,,2.48,,2.105263,,2.133789,,1.86,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Antigua and Barbuda,ATG,,,,,,,,,,,,,,,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Argentina,ARG,,,2.81,,,2.75,,2.94,,2.831158,,2.856412,,2.77,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Armenia,ARM,,,1.78,,,2.32,,2.38,,2.375,,2.216773,,2.48,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Aruba,ABW,,,,,,,,,,,,,,,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Australia,AUS,,,3.65,,,3.78,,3.83,,3.99996,,3.816468,,3.97,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Austria,AUT,,,4.06,,,3.68,,4.05,,3.63611,,4.07841,,4.18,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Azerbaijan,AZE,,,2.0,,,2.23,,2.42,,2.714286,,,,,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,"Bahamas, The",BHS,,,,,,2.4,,2.77,,2.740867,,2.721296,,2.41,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Bahrain,BHR,,,3.4,,,3.36,,3.08,,3.04,,3.095094,,2.72,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Bangladesh,BGD,,,2.29,,,2.49,,,,2.114545,,2.48,,2.39,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Barbados,BRB,,,,,,,,,,,,,,,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Belarus,BLR,,,2.63,,,,,2.78,,2.554074,,2.099684,,2.44,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Belgium,BEL,,,4.0,,,4.01,,4.12,,4.098801,,4.053557,,3.98,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Belize,BLZ,,,,,,,,,,,,,,,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Benin,BEN,,,1.89,,,2.48,,2.57,,2.351515,,2.391474,,2.5,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Bermuda,BMU,,,,,,,,,,,,,,,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Bhutan,BTN,,,1.95,,,1.83,,2.29,,2.182645,,1.955844,,1.91,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Bolivia,BOL,,,2.08,,,2.24,,2.39,,2.171007,,2.109668,,2.15,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Bosnia and Herzegovina,BIH,,,2.26,,,2.22,,2.86,,2.554351,,2.607002,,2.42,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Botswana,BWA,,,,,,2.09,,2.82,,2.233136,,2.95539,,,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Brazil,BRA,,,2.75,,,3.1,,3.07,,2.927419,,3.110258,,2.93,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,British Virgin Islands,VGB,,,,,,,,,,,,,,,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Brunei Darussalam,BRN,,,,,,,,,,,,2.747727,,2.46,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Bulgaria,BGR,,,2.47,,,2.3,,3.2,,2.9375,,2.351053,,2.76,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Burkina Faso,BFA,,,1.89,,,1.89,,2.4,,2.348214,,2.668512,,2.43,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Burundi,BDI,,,2.5,,,,,1.68,,2.4,,1.98495,,1.95,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Cabo Verde,CPV,,,,,,,,,,,,,,,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Cambodia,KHM,,,2.3,,,2.12,,2.2,,2.583333,,2.362919,,2.14,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Cameroon,CMR,,,2.0,,,2.1,,2.24,,1.853742,,2.205693,,2.57,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Canada,CAN,,,3.95,,,4.03,,3.99,,4.054256,,4.141614,,3.75,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Cayman Islands,CYM,,,,,,,,,,,,,,,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Central African Republic,CAF,,,,,,,,,,2.497619,,,,1.93,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Chad,TCD,,,1.8,,,2.0,,2.0,,2.333333,,2.074374,,2.37,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Channel Islands,CHI,,,,,,,,,,,,,,,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Chile,CHL,,,3.06,,,2.86,,3.18,,3.172441,,2.771319,,3.21,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,China,CHN,,,3.2,,,3.54,,3.61,,3.669272,,3.752359,,3.75,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Colombia,COL,,,2.28,,,2.59,,2.72,,2.442362,,2.429151,,2.67,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Comoros,COM,,,2.46,,,1.76,,1.94,,2.3,,2.36412,,2.25,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,"Congo, Dem. Rep.",COD,,,,,,2.27,,1.96,,1.834573,,2.009918,,2.12,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,"Congo, Rep.",COG,,,,,,1.62,,1.27,,1.833333,,2.59596,,2.07,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Costa Rica,CRI,,,2.43,,,2.56,,2.6,,2.432331,,2.317628,,2.49,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Cote d'Ivoire,CIV,,,2.22,,,2.37,,2.31,,2.40873,,2.463248,,2.89,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Croatia,HRV,,,2.5,,,2.36,,3.35,,2.922822,,2.989697,,3.01,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Cuba,CUB,,,,,,1.9,,2.08,,1.842105,,2.3125,,2.04,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Curacao,CUW,,,,,,,,,,,,,,,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Cyprus,CYP,,,2.91,,,2.94,,3.17,,2.871428,,3.0,,2.89,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Czech Republic,CZE,,,3.0,,,3.25,,2.96,,3.28524,,3.357148,,3.46,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Denmark,DNK,,,3.82,,,3.99,,4.07,,3.816178,,3.745903,,3.96,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Djibouti,DJI,,,1.92,,,2.33,,1.51,,2.0,,2.297812,,2.79,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Dominica,DMA,,,,,,,,,,,,,,,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Dominican Republic,DOM,,,2.18,,,2.34,,2.61,,2.610672,,2.289697,,2.36,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Ecuador,ECU,,,2.36,,,2.38,,2.62,,2.497314,,2.46921,,2.72,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,"Egypt, Arab Rep.",EGY,,,2.0,,,2.22,,3.07,,2.86127,,3.07241,,2.82,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,El Salvador,SLV,,,2.42,,,2.44,,2.46,,2.633917,,2.249288,,2.25,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Equatorial Guinea,GNQ,,,,,,,,,,2.111111,,1.5,,1.88,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Eritrea,ERI,,,2.0,,,1.35,,1.83,,1.676667,,2.062937,,1.86,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Estonia,EST,,,2.91,,,2.75,,2.79,,3.338095,,3.17635,,3.1,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Eswatini,SWZ,,,,,,,,,,,,,,,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Ethiopia,ETH,,,1.88,,,1.77,,2.22,,2.166667,,2.117674,,,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Faroe Islands,FRO,,,,,,,,,,,,,,,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Fiji,FJI,,,,,,1.98,,2.22,,2.47,,2.245696,,2.4,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Finland,FIN,,,3.81,,,4.08,,4.12,,3.518235,,4.007231,,4.0,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,France,FRA,,,3.82,,,4.0,,3.96,,3.982774,,4.011015,,4.0,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,French Polynesia,PYF,,,,,,,,,,,,,,,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Gabon,GAB,,,2.4,,,2.09,,2.0,,2.083333,,2.045943,,2.09,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,"Gambia, The",GMB,,,2.33,,,2.17,,1.9,,2.0,,,,1.82,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Georgia,GEO,,,,,,2.17,,2.85,,2.421053,,2.166667,,2.38,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Germany,DEU,,,4.19,,,4.34,,4.26,,4.323295,,4.439356,,4.37,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Ghana,GHA,,,2.25,,,2.52,,2.05,,2.669054,,2.484248,,2.44,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Gibraltar,GIB,,,,,,,,,,,,,,,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Greece,GRC,,,3.05,,,2.94,,2.88,,3.166275,,3.316384,,3.17,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Greenland,GRL,,,,,,,,,,,,,,,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Grenada,GRD,,,,,,,,,,,,,,,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Guam,GUM,,,,,,,,,,,,,,,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Guatemala,GTM,,,2.13,,,2.37,,2.59,,2.535714,,2.20135,,2.2,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Guinea,GIN,,,2.33,,,2.1,,2.34,,2.097318,,2.011655,,1.56,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Guinea-Bissau,GNB,,,2.25,,,1.56,,2.68,,2.285714,,1.907407,,1.78,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Guyana,GUY,,,1.78,,,1.99,,2.15,,2.395066,,2.236232,,2.09,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Haiti,HTI,,,2.14,,,2.17,,1.78,,1.998047,,1.471292,,1.94,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Honduras,HND,,,2.32,,,2.31,,2.35,,2.242481,,2.03975,,2.47,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,"Hong Kong SAR, China",HKG,,,4.06,,,4.0,,4.12,,3.971997,,4.102599,,3.97,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Hungary,HUN,,,3.12,,,3.08,,3.14,,3.179665,,3.48396,,3.27,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Iceland,ISL,,,,,,3.33,,3.39,,3.342209,,3.023077,,3.19,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,India,IND,,,2.9,,,2.91,,2.87,,2.877227,,3.337178,,2.91,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Indonesia,IDN,,,2.83,,,2.54,,2.54,,2.918715,,2.645161,,2.89,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,"Iran, Islamic Rep.",IRN,,,2.44,,,2.36,,2.42,,,,2.666667,,2.77,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Iraq,IRQ,,,,,,1.73,,1.92,,2.184437,,1.867185,,2.03,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Ireland,IRL,,,3.72,,,3.76,,3.35,,3.84,,3.772744,,3.29,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Isle of Man,IMN,,,,,,,,,,,,,,,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Israel,ISR,,,3.0,,,3.6,,,,3.112302,,3.494444,,3.33,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Italy,ITA,,,3.52,,,3.72,,3.74,,3.775923,,3.791468,,3.85,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Jamaica,JAM,,,2.03,,,2.07,,2.27,,2.842107,,2.23237,,2.32,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Japan,JPN,,,4.11,,,4.19,,4.11,,4.155425,,4.096887,,4.25,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Jordan,JOR,,,2.62,,,2.69,,2.48,,2.590152,,2.774781,,2.72,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Kazakhstan,KAZ,,,1.86,,,2.66,,2.6,,2.383023,,2.761905,,2.55,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Kenya,KEN,,,2.15,,,2.14,,2.16,,2.402778,,3.209709,,2.55,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Kiribati,KIR,,,,,,,,,,,,,,,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,"Korea, Dem. People's Rep.",PRK,,,,,,,,,,,,,,,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,"Korea, Rep.",KOR,,,3.44,,,3.62,,3.74,,3.791016,,3.790535,,3.73,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Kosovo,XKX,,,,,,,,,,,,,,,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Kuwait,KWT,,,2.83,,,3.33,,2.82,,3.159088,,2.92298,,3.02,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Kyrgyz Republic,KGZ,,,2.06,,,2.09,,2.49,,2.045971,,1.96,,2.38,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Lao PDR,LAO,,,2.0,,,1.95,,2.4,,2.20625,,1.761834,,2.44,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Latvia,LVA,,,2.56,,,2.88,,2.52,,3.029151,,3.235385,,2.98,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Lebanon,LBN,,,2.14,,,3.05,,2.41,,2.527778,,2.642975,,2.64,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Lesotho,LSO,,,2.0,,,,,2.12,,2.350309,,1.961644,,1.96,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Liberia,LBR,,,2.14,,,2.0,,2.41,,2.571429,,2.012614,,1.91,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Libya,LBY,,,,,,2.18,,1.75,,2.294118,,2.04072,,2.25,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Liechtenstein,LIE,,,,,,,,,,,,,,,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Lithuania,LTU,,,2.3,,,2.72,,2.58,,3.184799,,3.571429,,2.73,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Luxembourg,LUX,,,3.86,,,4.06,,3.79,,3.909091,,4.235,,3.63,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,"Macao SAR, China",MAC,,,,,,,,,,,,,,,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Madagascar,MDG,,,2.13,,,2.63,,2.4,,2.147727,,2.118222,,2.16,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Malawi,MWI,,,2.13,,,,,2.78,,3.042141,,,,2.18,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Malaysia,MYS,,,3.33,,,3.5,,3.43,,3.558952,,3.447615,,3.15,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Maldives,MDV,,,,,,2.16,,2.47,,2.56214,,2.567635,,2.72,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Mali,MLI,,,1.9,,,2.0,,,,2.202778,,2.299231,,2.3,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Malta,MLT,,,,,,2.89,,3.1,,3.076923,,2.942857,,2.9,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Marshall Islands,MHL,,,,,,,,,,,,,,,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Mauritania,MRT,,,2.2,,,,,2.34,,2.4,,1.542857,,2.26,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Mauritius,MUS,,,2.29,,,2.29,,2.83,,2.5,,,,2.8,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Mexico,MEX,,,2.68,,,2.95,,3.03,,3.036238,,2.890923,,2.85,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,"Micronesia, Fed. Sts.",FSM,,,,,,,,,,,,,,,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Moldova,MDA,,,1.94,,,2.05,,2.44,,2.554241,,2.352941,,2.02,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Monaco,MCO,,,,,,,,,,,,,,,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Mongolia,MNG,,,1.92,,,1.94,,2.22,,2.287051,,2.051282,,2.1,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Montenegro,MNE,,,,,,2.45,,2.3,,2.839561,,2.068271,,2.57,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Morocco,MAR,,,2.33,,,,,3.14,,,,2.46142,,2.43,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Mozambique,MOZ,,,2.08,,,2.04,,,,2.153846,,2.238017,,,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Myanmar,MMR,,,1.69,,,1.92,,2.1,,2.142857,,2.329592,,1.99,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Namibia,NAM,,,2.0,,,1.71,,2.72,,2.570793,,2.763889,,,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Nauru,NRU,,,,,,,,,,,,,,,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Nepal,NPL,,,1.77,,,1.8,,1.87,,2.261434,,2.266667,,2.19,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Netherlands,NLD,,,4.29,,,4.25,,4.15,,4.229527,,4.289743,,4.21,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,New Caledonia,NCL,,,,,,,,,,,,,,,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,New Zealand,NZL,,,3.61,,,3.54,,3.42,,3.671443,,3.549123,,3.99,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Nicaragua,NIC,,,1.86,,,2.23,,,,2.202562,,2.49933,,,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Niger,NER,,,1.4,,,2.28,,2.45,,2.079882,,2.222419,,2.0,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Nigeria,NGA,,,2.23,,,2.43,,2.27,,2.559328,,2.398846,,2.56,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,North Macedonia,MKD,,,2.29,,,2.55,,2.6,,2.498898,,2.581145,,2.47,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Norway,NOR,,,3.82,,,4.22,,3.86,,4.191941,,3.9545,,3.69,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Oman,OMN,,,2.86,,,3.06,,2.96,,2.884615,,3.436481,,3.16,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Pakistan,PAK,,,2.37,,,2.08,,2.69,,2.669871,,2.697275,,2.2,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Palau,PLW,,,,,,,,,,,,,,,,
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,Panama,PAN,,,2.79,,,2.63,,2.94,,2.995915,,3.281587,,3.13,,
